Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
E7,"[12, 8, 9, 10, 9, 8, 24, 26, 19, 24]",-,"[543.0, 26.0, 160.0, 393.0, 250.0, 419.0, 78.0, 252.0, 274.0, 146.0]",-,-,"['URO', 'ORTH', 'ORTH', 'GYN', 'ORTH', 'ORTH', 'GYN', 'GASTRO', 'URO', 'GYN']","['Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Thursday', 'Friday', 'Wednesday', 'Thursday']","[448, 26, 160, 393, 199, 419, 78, 252, 206, 134]","['Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Thursday', 'Friday', 'Wednesday', 'Thursday']","[8, 4, 5, 6, 5, 4, 7, 2, 9, 7]"
E8,"[13, 8, 12, 10, 9, 13, 24, 26, 19, 24]",-,"[116.12348808261413, 135.0, 273.0, 495.0, 283.0, 363.0, 396.0, 332.0, 358.0, 278.0]",-,-,"['GASTRO', 'ORTH', 'URO', 'GYN', 'ORTH', 'GASTRO', 'GYN', 'GASTRO', 'URO', 'GYN']","['Wednesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Wednesday', 'Thursday']","[85, 98, 273, 472, 272, 363, 396, 332, 245, 236]","['Wednesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Wednesday', 'Thursday']","[1, 4, 8, 6, 5, 1, 7, 2, 9, 7]"
E9,"[13, 8, 12, 18, 20, 24, 24, 26, 19, 24]",-,"[178.0, 460.0, 455.0, 223.0, 72.03528221262283, 239.0, 496.0, 389.0, 422.0, 414.0]",-,-,"['GASTRO', 'ORTH', 'URO', 'GYN', 'ORTH', 'GYN', 'GYN', 'GASTRO', 'URO', 'GYN']","['Wednesday', 'Tuesday', 'Tuesday', 'Wednesday', 'Wednesday', 'Thursday', 'Thursday', 'Friday', 'Wednesday', 'Thursday']","[178, 460, 455, 223, 62, 239, 397, 389, 368, 307]","['Wednesday', 'Tuesday', 'Tuesday', 'Wednesday', 'Wednesday', 'Thursday', 'Thursday', 'Friday', 'Wednesday', 'Thursday']","[1, 4, 8, 6, 10, 7, 7, 2, 9, 7]"
E10,"[19, 13, 13, 13, 16, 21, 26, 26, 23, 24]",-,"[220.0, 62.999999999999545, 10.0, 229.99999999999966, 117.0, 263.0, 56.0, 534.0, 79.0, 435.0]",-,-,"['URO', 'GASTRO', 'GASTRO', 'GASTRO', 'MED', 'GASTRO', 'GASTRO', 'GASTRO', 'GYN', 'GYN']","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Thursday', 'Friday', 'Friday', 'Thursday', 'Thursday']","[220, 63, 10, 230, 117, 263, 56, 430, 79, 340]","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Thursday', 'Friday', 'Friday', 'Thursday', 'Thursday']","[9, 1, 1, 1, 4, 2, 2, 2, 6, 7]"
E11,"[13, 13, 13, 13, 15, 21, 26, 26, 22, 24]",-,"[275.0, 142.0, 95.99999999999963, 328.0, 190.0, 310.0, 320.0, 587.0, 155.0, 476.0]",-,-,"['GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'CARD', 'GASTRO', 'GASTRO', 'GASTRO', 'ORTH', 'GYN']","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Thursday', 'Friday', 'Friday', 'Thursday', 'Thursday']","[275, 142, 96, 328, 190, 280, 320, 451, 155, 476]","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Thursday', 'Friday', 'Friday', 'Thursday', 'Thursday']","[1, 1, 1, 1, 3, 2, 2, 2, 4, 7]"
E12,"[13, 13, 13, 18, 19, 21, 0, 0, 25, 26]",-,"[392.0, 244.0, 131.99999999999963, 374.0, 203.0, 411.0, 0.0, 0.0, 315.0, 298.0]",-,-,"['GASTRO', 'GASTRO', 'GASTRO', 'GYN', 'URO', 'GASTRO', 'GASTRO', 'GASTRO', 'URO', 'GASTRO']","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Thursday', 'Monday', 'Monday', 'Thursday', 'Friday']","[392, 198, 103, 374, 203, 397, 0, 0, 315, 298]","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Thursday', 'Monday', 'Monday', 'Thursday', 'Friday']","[1, 1, 1, 6, 9, 2, 1, 1, 8, 2]"
E13,"[16, 13, 13, 15, 19, 26, 0, 0, 22, 0]",-,"[454.0, 288.0, 363.5331522986028, 427.0, 359.0, 184.0, 0.0, 0.0, 353.0, 0.0]",-,-,"['MED', 'GASTRO', 'GASTRO', 'CARD', 'URO', 'GASTRO', 'GASTRO', 'GASTRO', 'ORTH', 'GASTRO']","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Friday', 'Monday', 'Monday', 'Thursday', 'Monday']","[454, 218, 357, 427, 315, 184, 0, 0, 353, 0]","['Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Friday', 'Monday', 'Monday', 'Thursday', 'Monday']","[4, 1, 1, 3, 9, 2, 1, 1, 4, 1]"
E14,"[21, 21, 22, 16, 13, 26, 0, 0, 25, 0]",-,"[7.0, 175.0, 88.0, 431.0, 347.84560181167535, 268.0, 0.0, 0.0, 453.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'ORTH', 'MED', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'URO', 'GASTRO']","['Thursday', 'Thursday', 'Thursday', 'Wednesday', 'Wednesday', 'Friday', 'Monday', 'Monday', 'Thursday', 'Monday']","[7, 175, 88, 431, 338, 268, 0, 0, 453, 0]","['Thursday', 'Thursday', 'Thursday', 'Wednesday', 'Wednesday', 'Friday', 'Monday', 'Monday', 'Thursday', 'Monday']","[2, 2, 4, 4, 1, 2, 1, 1, 8, 1]"
E15,"[21, 21, 22, 19, 15, 0, 0, 0, 26, 0]",-,"[73.0, 334.0, 121.0, 469.0, 354.0, 0.0, 0.0, 0.0, 24.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'ORTH', 'URO', 'CARD', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Thursday', 'Thursday', 'Thursday', 'Wednesday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday']","[16, 334, 121, 469, 354, 0, 0, 0, 24, 0]","['Thursday', 'Thursday', 'Thursday', 'Wednesday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday']","[2, 2, 4, 9, 3, 1, 1, 1, 2, 1]"
E16,"[22, 21, 22, 21, 17, 0, 0, 0, 0, 0]",-,"[20.0, 426.0, 192.0, 99.0, 377.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['ORTH', 'GASTRO', 'ORTH', 'GASTRO', 'GYN', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Thursday', 'Thursday', 'Thursday', 'Thursday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[20, 335, 168, 99, 377, 0, 0, 0, 0, 0]","['Thursday', 'Thursday', 'Thursday', 'Thursday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[4, 2, 4, 2, 5, 1, 1, 1, 1, 1]"
E17,"[21, 26, 22, 21, 15, 0, 0, 0, 0, 0]",-,"[142.0, 80.0, 237.0, 153.0, 432.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'ORTH', 'GASTRO', 'CARD', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Thursday', 'Friday', 'Thursday', 'Thursday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[142, 80, 237, 153, 392, 0, 0, 0, 0, 0]","['Thursday', 'Friday', 'Thursday', 'Thursday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[2, 2, 4, 2, 3, 1, 1, 1, 1, 1]"
E18,"[21, 26, 31, 26, 16, 0, 0, 0, 0, 0]",-,"[242.0, 162.0, 79.0, 163.0, 435.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'CARD', 'GASTRO', 'MED', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Thursday', 'Friday', 'Friday', 'Friday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[191, 162, 79, 163, 435, 0, 0, 0, 0, 0]","['Thursday', 'Friday', 'Friday', 'Friday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[2, 2, 9, 2, 4, 1, 1, 1, 1, 1]"
E19,"[21, 26, 27, 26, 23, 0, 0, 0, 0, 0]",-,"[314.0, 315.0, 115.0, 223.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'CARD', 'GASTRO', 'GYN', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Thursday', 'Friday', 'Friday', 'Friday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[217, 190, 115, 223, 27, 0, 0, 0, 0, 0]","['Thursday', 'Friday', 'Friday', 'Friday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[2, 2, 3, 2, 6, 1, 1, 1, 1, 1]"
E20,"[23, 26, 30, 26, 22, 0, 0, 0, 0, 0]",-,"[393.0, 439.0, 283.0, 479.0, 73.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GYN', 'GASTRO', 'URO', 'GASTRO', 'ORTH', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Thursday', 'Friday', 'Friday', 'Friday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[393, 263, 283, 479, 73, 0, 0, 0, 0, 0]","['Thursday', 'Friday', 'Friday', 'Friday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[6, 2, 8, 2, 4, 1, 1, 1, 1, 1]"
E21,"[29, 0, 28, 0, 22, 0, 0, 0, 0, 0]",-,"[2.0, 0.0, 334.8025630540739, 0.0, 199.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GYN', 'GASTRO', 'ORTH', 'GASTRO', 'ORTH', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Friday', 'Monday', 'Friday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[2, 0, 318, 0, 74, 0, 0, 0, 0, 0]","['Friday', 'Monday', 'Friday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[7, 1, 4, 1, 4, 1, 1, 1, 1, 1]"
E22,"[29, 0, 26, 0, 25, 0, 0, 0, 0, 0]",-,"[58.0, 0.0, 327.0, 0.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GYN', 'GASTRO', 'GASTRO', 'GASTRO', 'URO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Friday', 'Monday', 'Friday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[58, 0, 327, 0, 240, 0, 0, 0, 0, 0]","['Friday', 'Monday', 'Friday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[7, 1, 2, 1, 8, 1, 1, 1, 1, 1]"
E23,"[26, 0, 0, 0, 22, 0, 0, 0, 0, 0]",-,"[132.0, 0.0, 0.0, 0.0, 388.22520221247646, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'ORTH', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Friday', 'Monday', 'Monday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[132, 0, 0, 0, 370, 0, 0, 0, 0, 0]","['Friday', 'Monday', 'Monday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[2, 1, 1, 1, 4, 1, 1, 1, 1, 1]"
E24,"[31, 0, 0, 0, 25, 0, 0, 0, 0, 0]",-,"[220.0, 0.0, 0.0, 0.0, 432.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['CARD', 'GASTRO', 'GASTRO', 'GASTRO', 'URO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Friday', 'Monday', 'Monday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[220, 0, 0, 0, 396, 0, 0, 0, 0, 0]","['Friday', 'Monday', 'Monday', 'Monday', 'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[9, 1, 1, 1, 8, 1, 1, 1, 1, 1]"
E25,"[29, 0, 0, 0, 26, 0, 0, 0, 0, 0]",-,"[331.0, 0.0, 0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GYN', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Friday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[331, 0, 0, 0, 290, 0, 0, 0, 0, 0]","['Friday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[7, 1, 1, 1, 2, 1, 1, 1, 1, 1]"
E26,"[0, 0, 0, 0, 27, 0, 0, 0, 0, 0]",-,"[0.0, 0.0, 0.0, 0.0, 292.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'CARD', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Monday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[0, 0, 0, 0, 292, 0, 0, 0, 0, 0]","['Monday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1]"
E27,"[0, 0, 0, 0, 26, 0, 0, 0, 0, 0]",-,"[0.0, 0.0, 0.0, 0.0, 355.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-,-,"['GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Monday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[0, 0, 0, 0, 355, 0, 0, 0, 0, 0]","['Monday', 'Monday', 'Monday', 'Monday', 'Friday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]"
